"","Fecha.y.Hora","Magnitud","Profundidad","Ubicacion","Longitud","Latitud","Año","Pais","Mes","Hora","Dia.Semana","Zona.de.referencia"
"956",2015-10-12 05:50:57,4.2,33,"3.2 km al noreste de San Pablo, Departamento de San Marcos, Guatemala ",-91.98,14.95,2015,"guatemala",10,5,"lunes","San Pablo, Departamento de San Marcos, Guatemala"
"957",2015-10-08 20:34:39,4.2,17,"Océano Pacífico Norte, 80 km al suroeste de Champerico, Guatemala ",-92.41,13.76,2015,"guatemala",10,20,"jueves","Champerico, Guatemala"
"958",2015-10-07 12:28:30,4.2,9,"Océano Pacífico Norte, 87 km al suroeste de Puerto Madero, México ",-92.94,14.12,2015,"guatemala",10,12,"miércoles","Puerto Madero, México"
"959",2015-10-06 22:51:20,4.6,10,"Océano Pacífico Norte, 76 km al suroeste de Champerico, Guatemala ",-92.39,13.79,2015,"guatemala",10,22,"martes","Champerico, Guatemala"
"960",2015-10-04 13:50:12,4.3,85,"Océano Pacífico Norte, 30 km al suroeste de Puerto Madero, México ",-92.67,14.6,2015,"guatemala",10,13,"domingo","Puerto Madero, México"
"961",2015-10-03 06:51:14,4.4,17,"Océano Pacífico Norte, 82 km al suroeste de Ocos, Guatemala ",-92.73,13.99,2015,"guatemala",10,6,"sábado","Ocos, Guatemala"
"962",2015-10-02 11:01:27,4.2,32,"Océano Pacífico Norte, 77 km al suroeste de Puerto Madero, México ",-92.94,14.25,2015,"guatemala",10,11,"viernes","Puerto Madero, México"
"963",2015-09-29 20:05:50,4.3,65,"Océano Pacífico Norte, 26 km al sur de El Rosario, El Salvador ",-89.1,13.27,2015,"guatemala",9,20,"martes","El Rosario, El Salvador"
"964",2015-09-29 07:30:49,4.8,20,"4.2 km al sur de La Union, La Unión, La Union, El Salvador ",-87.85,13.3,2015,"guatemala",9,7,"martes","La Union, La Unión, La Union, El Salvador"
"965",2015-09-26 16:13:23,4.2,10,"Océano Pacífico Norte, 143 km al suroeste de Tapachula, México ",-93.19,13.99,2015,"guatemala",9,16,"sábado","Tapachula, México"
"966",2015-09-22 09:54:15,4.3,80,"Océano Pacífico Norte, 16 km al suroeste de Puerto Madero, México ",-92.55,14.65,2015,"guatemala",9,9,"martes","Puerto Madero, México"
"967",2015-09-21 00:46:00,4.2,46,"Océano Pacífico Norte, 65 km al suroeste de Tapachula, México ",-92.69,14.5,2015,"guatemala",9,0,"lunes","Tapachula, México"
"968",2015-09-20 16:31:13,4.2,5,"Océano Pacífico Norte, 140 km al suroeste de Tapachula, México ",-93.16,14,2015,"guatemala",9,16,"domingo","Tapachula, México"
"969",2015-09-20 01:28:29,4.2,15,"Océano Pacífico Norte, 75 km al suroeste de San José el Hueyate (Barra de San José), México ",-93.14,14.47,2015,"guatemala",9,1,"domingo","San José el Hueyate (Barra de San José), México"
"970",2015-09-19 16:07:35,4.4,112,"Océano Pacífico Norte, 72 km al suroeste de Huixtla, México ",-92.94,14.68,2015,"guatemala",9,16,"sábado","Huixtla, México"
"971",2015-09-18 04:08:57,4.4,8,"Océano Pacífico Norte, 263 km al suroeste de Ciudad de Guatemala, Municipio de Guatemala ",-92.77,13.74,2015,"guatemala",9,4,"viernes","Ciudad de Guatemala"
"972",2015-09-15 17:47:31,4.2,9,"Océano Pacífico Norte, 138 km al suroeste de Tapachula, México ",-93.22,14.08,2015,"guatemala",9,17,"martes","Tapachula, México"
"973",2015-09-09 11:35:25,4.2,193,"Chicomuselo, 12 km al oeste de Puerto Rico, México ",-92.37,15.93,2015,"guatemala",9,11,"miércoles","Puerto Rico, México"
"974",2015-09-08 16:04:52,4.4,101,"Aquiles Serdán, 2.6 km al este de Aquiles Serdán, México ",-92.49,14.94,2015,"guatemala",9,16,"martes","Aquiles Serdán, México"
"975",2015-09-06 18:32:42,4.3,10,"Océano Pacífico Norte, 143 km al suroeste de Tapachula, México ",-93.22,14.02,2015,"guatemala",9,18,"domingo","Tapachula, México"
"976",2015-09-06 02:02:25,4.2,83,"Océano Pacífico Norte, 24 km al suroeste de San José el Hueyate (Barra de San José), México ",-92.77,14.76,2015,"guatemala",9,2,"domingo","San José el Hueyate (Barra de San José), México"
"977",2015-09-03 21:10:12,4.3,93,"Océano Pacífico Norte, 32 km al sur de Ocos, Guatemala ",-92.19,14.22,2015,"guatemala",9,21,"jueves","Ocos, Guatemala"
"978",2015-09-03 03:55:27,4.6,198,"4.7 km al noroeste de Usulutan, El Salvador ",-88.48,13.38,2015,"guatemala",9,3,"jueves","Usulutan, El Salvador"
"979",2015-09-01 17:04:15,4.7,99,"Océano Pacífico Norte, 55 km al oeste de Puerto Madero, México ",-92.92,14.63,2015,"guatemala",9,17,"martes","Puerto Madero, México"
"980",2015-08-28 23:12:20,4.2,23,"Océano Pacífico Norte, 65 km al sureste de San Jose, Guatemala ",-90.46,13.46,2015,"guatemala",8,23,"viernes","San Jose, Guatemala"
"981",2015-08-28 13:36:33,4.3,11,"Océano Pacífico Norte, 254 km al suroeste de Ciudad de Guatemala, Municipio de Guatemala ",-92.64,13.67,2015,"guatemala",8,13,"viernes","Ciudad de Guatemala"
"982",2015-08-23 04:48:47,4.2,73,"Océano Pacífico Norte, 30 km al sur de Ocos, Guatemala ",-92.25,14.25,2015,"guatemala",8,4,"domingo","Ocos, Guatemala"
"983",2015-08-23 01:07:02,4.3,108,"12 km al noreste de Escuintla, Estado de Chiapas, México 3 informes",-92.61,15.42,2015,"guatemala",8,1,"domingo","Escuintla, Estado de Chiapas, México"
"984",2015-08-19 03:48:47,4.4,44,"Océano Pacífico Norte, 43 km al sur de Champerico, Guatemala ",-91.9387,13.9099,2015,"guatemala",8,3,"miércoles","Champerico, Guatemala"
"985",2015-08-17 05:38:30,4.4,57,"Océano Pacífico Norte, 28 km al suroeste de Puerto Madero, México ",-92.59,14.53,2015,"guatemala",8,5,"lunes","Puerto Madero, México"
"986",2015-08-15 21:46:30,4.3,167,"Salvador Urbina, 0.5 km al oeste de El Pacayal, México ",-92.81,15.79,2015,"guatemala",8,21,"sábado","El Pacayal, México"
"987",2015-08-13 19:30:19,4.9,31,"Océano Pacífico Norte, 24 km al suroeste de Acajutla, El Salvador 1 report",-89.98,13.44,2015,"guatemala",8,19,"jueves","Acajutla, El Salvador"
"988",2015-08-10 17:18:16,4.9,83,"Océano Pacífico Norte, 9.6 km al suroeste de Puerto Madero, México ",-92.5,14.68,2015,"guatemala",8,17,"lunes","Puerto Madero, México"
"989",2015-08-09 07:05:58,4.3,78,"13 km al noroeste de La Gomera, Escuintla, Guatemala 1 report",-91.1479,14.1507,2015,"guatemala",8,7,"domingo","La Gomera, Escuintla, Guatemala"
"990",2015-07-31 23:39:24,4.5,74,"Océano Pacífico Norte, 15 km al suroeste de Puerto Madero, México ",-92.52,14.62,2015,"guatemala",7,23,"viernes","Puerto Madero, México"
"991",2015-07-31 02:07:11,4.5,78,"Océano Pacífico Norte, 58 km al suroeste de Champerico, Guatemala ",-92.27,13.91,2015,"guatemala",7,2,"viernes","Champerico, Guatemala"
"992",2015-07-29 23:33:51,4.7,78,"Océano Pacífico Norte, 58 km al suroeste de Champerico, Guatemala ",-92.3,13.93,2015,"guatemala",7,23,"miércoles","Champerico, Guatemala"
"993",2015-07-23 05:14:14,4.5,67,"Municipio de San José, 16 km al sureste de La Gomera, Escuintla, Guatemala 8 informes",-90.9205,14.0232,2015,"guatemala",7,5,"jueves","La Gomera, Escuintla, Guatemala"
"994",2015-07-20 12:01:03,4.2,121,"4.6 km al sureste de Nueva Concepcion, Nueva Concepción, Escuintla, Guatemala 3 informes",-91.27,14.17,2015,"guatemala",7,12,"lunes","Nueva Concepcion, Nueva Concepción, Escuintla, Guatemala"
"995",2015-07-18 07:53:36,4.2,88,"3.9 km al noroeste de La Gomera, Escuintla, Guatemala ",-91.0866,14.0966,2015,"guatemala",7,7,"sábado","La Gomera, Escuintla, Guatemala"
"996",2015-07-17 11:01:10,4.3,206,"Bella Vista, 1.2 km al noreste de La Pinada, México ",-92.22,15.56,2015,"guatemala",7,11,"viernes","La Pinada, México"
"997",2015-07-14 13:14:13,4.6,10,"Departamento de San Miguel, 23 km al sureste de Sensuntepeque, El Salvador ",-88.49,13.71,2015,"guatemala",7,13,"martes","Sensuntepeque, El Salvador"
"998",2015-07-09 13:25:56,4.4,208,"Municipio de Tecpan Guatemala, 8.5 km al noroeste de Tecpan Guatemala, Guatemala 1 report",-91.0641,14.7934,2015,"guatemala",7,13,"jueves","Tecpan Guatemala"
"999",2015-06-27 15:16:01,4.5,66,"Suchitepeque, 18 km al suroeste de Santa Lucia Cotzumalguapa, Guatemala 6 informes",-91.18,14.27,2015,"guatemala",6,15,"sábado","Santa Lucia Cotzumalguapa, Guatemala"
"1000",2015-06-21 17:19:59,4.9,88,"Océano Pacífico Norte, 25 km al sur de La Palma, México ",-92.89,14.95,2015,"guatemala",6,17,"domingo","La Palma, México"
"1001",2015-06-18 14:02:16,4.2,185,"12 km al noroeste de Tacana, Tacaná, Departamento de San Marcos, Guatemala ",-92.12,15.34,2015,"guatemala",6,14,"jueves","Tacana, Tacaná, Departamento de San Marcos, Guatemala"
"1002",2015-06-18 00:17:25,4.7,73,"Océano Pacífico Norte, 8.4 km al suroeste de Puerto Madero, México ",-92.4735,14.6644,2015,"guatemala",6,0,"jueves","Puerto Madero, México"
"1003",2015-06-16 13:14:29,4.2,47,"Océano Pacífico Norte, 40 km al suroeste de Champerico, Guatemala ",-92.0735,13.9704,2015,"guatemala",6,13,"martes","Champerico, Guatemala"
"1004",2015-06-15 18:02:11,4.7,81,"Océano Pacífico Norte, 11 km al suroeste de Puerto Madero, México ",-92.51,14.67,2015,"guatemala",6,18,"lunes","Puerto Madero, México"
"1005",2015-06-11 09:59:42,4.8,71,"Océano Pacífico Norte, 39 km al sur de Moyuta, Guatemala ",-90.2,13.71,2015,"guatemala",6,9,"jueves","Moyuta, Guatemala"
"1006",2015-06-10 16:04:38,4.2,72,"Océano Pacífico Norte, 50 km al sur de San Jose, Guatemala ",-90.76,13.48,2015,"guatemala",6,16,"miércoles","San Jose, Guatemala"
"1007",2015-06-06 14:35:08,4.3,10,"Océano Pacífico Norte, 209 km al suroeste de Ciudad de Guatemala, Municipio de Guatemala ",-92.01,13.45,2015,"guatemala",6,14,"sábado","Ciudad de Guatemala"
"1008",2015-06-05 14:19:36,4.7,30,"5.6 km al norte de Ahuachapan, El Salvador 1 report",-89.86,13.97,2015,"guatemala",6,14,"viernes","Ahuachapan, El Salvador"
"1009",2015-05-31 08:01:39,4.2,162,"Navarra, 0.6 km al suroeste de El Carmen, México 1 report",-92.43,15.67,2015,"guatemala",5,8,"domingo","El Carmen, México"
"1010",2015-05-30 14:00:48,4.5,58,"13 km al noroeste de Acajutla, Departamento de Sonsonate, El Salvador ",-89.93,13.65,2015,"guatemala",5,14,"sábado","Acajutla, Departamento de Sonsonate, El Salvador"
"1011",2015-05-20 09:57:35,4.2,55,"4.9 km al suroeste de Nueva Concepcion, Nueva Concepción, Escuintla, Guatemala ",-91.3418,14.1818,2015,"guatemala",5,9,"miércoles","Nueva Concepcion, Nueva Concepción, Escuintla, Guatemala"
"1012",2015-05-18 20:05:41,4.2,105,"26 km al sureste de Chiquimulilla, Santa Rosa, Guatemala ",-90.29,13.87,2015,"guatemala",5,20,"lunes","Chiquimulilla, Santa Rosa, Guatemala"
"1013",2015-05-15 22:20:54,4.3,60,"Océano Pacífico Norte, 20 km al sureste de Acajutla, El Salvador ",-89.74,13.43,2015,"guatemala",5,22,"viernes","Acajutla, El Salvador"
"1014",2015-05-15 09:08:23,4.2,46,"Océano Pacífico Norte, 31 km al suroeste de La Gomera, Escuintla, Guatemala ",-91.3,13.93,2015,"guatemala",5,9,"viernes","La Gomera, Escuintla, Guatemala"
"1015",2015-05-11 09:44:05,4.3,54,"Océano Pacífico Norte, 70 km al sur de Champerico, Guatemala ",-91.83,13.67,2015,"guatemala",5,9,"lunes","Champerico, Guatemala"
"1016",2015-05-09 03:40:28,4.2,138,"Villa Corzo, 22 km al norte de Pijijiapan, Estado de Chiapas, México ",-93.22,15.88,2015,"guatemala",5,3,"sábado","Pijijiapan, Estado de Chiapas, México"
"1017",2015-05-04 23:33:13,4.2,10,"Océano Pacífico Norte, 39 km al suroeste de Puerto Madero, México ",-92.64,14.44,2015,"guatemala",5,23,"lunes","Puerto Madero, México"
"1018",2015-05-02 11:59:16,4.7,15,"Océano Pacífico Norte, 68 km al suroeste de Puerto Madero, México ",-92.92,14.35,2015,"guatemala",5,11,"sábado","Puerto Madero, México"
"1019",2015-04-12 07:50:42,4.2,10,"Océano Pacífico Norte, 95 km al suroeste de El Sajio, México ",-92.91,13.99,2015,"guatemala",4,7,"domingo","El Sajio, México"
"1020",2015-04-10 17:41:15,4.8,66,"Océano Pacífico Norte, 55 km al suroeste de Mapastepec, México ",-93.16,15.01,2015,"guatemala",4,17,"viernes","Mapastepec, México"
"1021",2015-04-09 20:28:40,4.4,75,"Océano Pacífico Norte, 43 km al suroeste de Mapastepec, México ",-93.11,15.1,2015,"guatemala",4,20,"jueves","Mapastepec, México"
"1022",2015-04-08 15:44:46,4.4,109,"6 km al sur de Malacatan, Malacatán, Departamento de San Marcos, Guatemala ",-92.04,14.86,2015,"guatemala",4,15,"miércoles","Malacatan, Malacatán, Departamento de San Marcos, Guatemala"
"1023",2015-04-02 00:44:54,4.7,77,"Océano Pacífico Norte, 12 km al suroeste de Brisas Barra de Suchiate, México ",-92.32,14.48,2015,"guatemala",4,0,"jueves","Brisas Barra de Suchiate, México"
"1024",2015-03-28 18:43:32,4.9,67,"Océano Pacífico Norte, 21 km al suroeste de La Gomera, Escuintla, Guatemala ",-91.1427,13.9117,2015,"guatemala",3,18,"sábado","La Gomera, Escuintla, Guatemala"
"1025",2015-03-28 07:12:07,4.4,86,"Océano Pacífico Norte, 69 km al suroeste de Tapachula, México ",-92.84,14.64,2015,"guatemala",3,7,"sábado","Tapachula, México"
"1026",2015-03-23 19:32:28,4.2,10,"Departamento de San Marcos, 10.2 km al norte de Coatepeque, Guatemala 6 informes",-91.83,14.79,2015,"guatemala",3,19,"lunes","Coatepeque, Guatemala"
"1027",2015-03-23 16:31:58,4.4,10,"11 km al este de Champerico, Departamento de Retalhuleu, Guatemala 2 informes",-91.81,14.3,2015,"guatemala",3,16,"lunes","Champerico, Departamento de Retalhuleu, Guatemala"
"1028",2015-03-20 03:30:09,4.3,10,"Océano Pacífico Norte, 47 km al sur de La Gomera, Escuintla, Guatemala 2 informes",-91.18,13.68,2015,"guatemala",3,3,"viernes","La Gomera, Escuintla, Guatemala"
"1029",2015-03-19 11:30:14,4.7,14,"Océano Pacífico Norte, 247 km al suroeste de Ciudad de Guatemala, Municipio de Guatemala ",-92.61,13.74,2015,"guatemala",3,11,"jueves","Ciudad de Guatemala"
"1030",2015-03-17 21:59:43,4.5,181,"1.8 km al sur de Nueva Palestina, Angel Albino Corzo, Estado de Chiapas, México ",-92.75,15.79,2015,"guatemala",3,21,"martes","Nueva Palestina, Angel Albino Corzo, Estado de Chiapas, México"
"1031",2015-03-15 16:57:37,4.4,38,"Océano Pacífico Norte, 71 km al sur de Ocos, Guatemala ",-92.4178,13.9067,2015,"guatemala",3,16,"domingo","Ocos, Guatemala"
"1032",2015-03-15 16:25:35,4.2,215,"Arturo Albores, 19 km al suroeste de Comitán, Estado de Chiapas, México ",-92.22,16.1,2015,"guatemala",3,16,"domingo","Comitán, Estado de Chiapas, México"
"1033",2015-03-07 18:08:16,4.4,190,"Departamento de San Marcos, 19 km al sur de La Libertad, Guatemala ",-91.8868,15.3475,2015,"guatemala",3,18,"sábado","La Libertad, Guatemala"
"1034",2015-03-01 08:30:05,4.2,175,"9.6 km al este de Cabrican, Departamento de Quetzaltenango, Guatemala 1 report",-91.56,15.09,2015,"guatemala",3,8,"domingo","Cabrican, Departamento de Quetzaltenango, Guatemala"
"1035",2015-02-28 22:06:35,4.7,69,"Océano Pacífico Norte, 8.5 km al suroeste de La Libertad, El Salvador ",-89.3552,13.4194,2015,"guatemala",2,22,"sábado","La Libertad, El Salvador"
"1036",2015-02-27 23:46:43,4.3,65,"Océano Pacífico Norte, 59 km al suroeste de Huixtla, México ",-92.93,14.86,2015,"guatemala",2,23,"viernes","Huixtla, México"
"1037",2015-02-27 02:58:40,4.2,87,"Océano Pacífico Norte, 15 km al noroeste de Brisas Barra de Suchiate, México ",-92.35,14.59,2015,"guatemala",2,2,"viernes","Brisas Barra de Suchiate, México"
"1038",2015-02-25 18:26:20,4.2,10,"Océano Pacífico Norte, 53 km al suroeste de La Gomera, Escuintla, Guatemala ",-91.37,13.72,2015,"guatemala",2,18,"miércoles","La Gomera, Escuintla, Guatemala"
"1039",2015-02-20 18:17:53,4.3,37,"Océano Pacífico Norte, 12 km al oeste de La Libertad, El Salvador 3 informes",-89.43,13.45,2015,"guatemala",2,18,"viernes","La Libertad, El Salvador"
"1040",2015-02-11 12:44:21,4.9,159,"7.8 km al este de Quetzaltenango, Guatemala ",-91.45,14.86,2015,"guatemala",2,12,"miércoles","Quetzaltenango, Guatemala"
"1041",2015-02-08 12:19:49,4.3,17,"17 km al norte de Barillas, Departamento de Huehuetenango, Guatemala ",-91.3429,15.9542,2015,"guatemala",2,12,"domingo","Barillas, Departamento de Huehuetenango, Guatemala"
"1042",2015-02-05 14:11:09,4.3,106,"Nicolás Bravo Dos Anexo Emiliano Zapata, 0.6 km al norte de Nicolas Bravo Uno Anexo Emiliano Zapata, México ",-92.84,15.36,2015,"guatemala",2,14,"jueves","Nicolas Bravo Uno Anexo Emiliano Zapata, México"
"1043",2015-01-31 11:40:28,4.3,16,"Océano Pacífico Norte, 145 km al suroeste de Tapachula, México ",-93.06,13.86,2015,"guatemala",1,11,"sábado","Tapachula, México"
"1044",2015-01-30 01:26:10,4.4,84,"Océano Pacífico Norte, 28 km al sur de San Jose, Guatemala ",-90.82,13.68,2015,"guatemala",1,1,"viernes","San Jose, Guatemala"
"1045",2015-01-29 23:11:06,4.4,85,"Océano Pacífico Norte, 5.8 km al suroeste de Badenia, México ",-92.59,14.81,2015,"guatemala",1,23,"jueves","Badenia, México"
"1046",2015-01-25 08:26:28,4.6,87,"Océano Pacífico Norte, 5.3 km al oeste de Puerto Madero, México ",-92.47,14.73,2015,"guatemala",1,8,"domingo","Puerto Madero, México"
"1047",2015-01-23 22:48:47,4.6,64,"Océano Pacífico Norte, 23 km al oeste de Puerto Madero, México ",-92.62,14.65,2015,"guatemala",1,22,"viernes","Puerto Madero, México"
"1048",2015-01-23 17:06:09,4.5,93,"Océano Pacífico Norte, 52 km al suroeste de Mapastepec, México ",-93.11,15.01,2015,"guatemala",1,17,"viernes","Mapastepec, México"
"1049",2015-01-20 06:59:51,4.5,27,"Océano Pacífico Norte, 277 km al suroeste de Ciudad de Guatemala, Municipio de Guatemala ",-92.8,13.51,2015,"guatemala",1,6,"martes","Ciudad de Guatemala"
"1050",2015-01-16 06:22:50,4.2,10,"Océano Pacífico Norte, 94 km al suroeste de Ocos, Guatemala ",-92.78,13.89,2015,"guatemala",1,6,"viernes","Ocos, Guatemala"
"1051",2015-01-12 07:57:29,4.4,186,"Angel Albino Corzo, 5.6 km al norte de San Nicolás, México ",-92.61,15.77,2015,"guatemala",1,7,"lunes","San Nicolás, México"
"1052",2016-12-29 21:11:27,4.4,21,"Mar Caribe, 47 km al norte de Puerto Cortés, Cortes, Honduras ",-87.9808,16.2416,2016,"guatemala",12,21,"jueves","Puerto Cortés, Cortes, Honduras"
"1053",2016-12-28 23:31:33,4.1,21,"Océano Pacífico Norte, 256 km al suroeste de Ciudad de Guatemala, Municipio de Guatemala 1 report",-92.52,13.41,2016,"guatemala",12,23,"miércoles","Ciudad de Guatemala"
"1054",2016-12-22 06:16:39,4,10,"Océano Pacífico Norte, 16 km al suroeste de Pampa Honda, México ",-93.15,15.24,2016,"guatemala",12,6,"jueves","Pampa Honda, México"
"1055",2016-12-19 21:18:36,4.8,161,"El Porvenir de Velasco Suárez, 13 km al norte de San Francisco Motozintla, México ",-92.28,15.48,2016,"guatemala",12,21,"lunes","San Francisco Motozintla, México"
"1056",2016-12-17 16:12:13,4.9,144,"9.3 km al oeste de Yepocapa, Departamento de Chimaltenango, Guatemala 1 report",-91.04,14.51,2016,"guatemala",12,16,"sábado","Yepocapa, Departamento de Chimaltenango, Guatemala"
"1057",2016-12-16 11:34:58,4.6,69,"Océano Pacífico Norte, 3.4 km al suroeste de Pampa Honda, México 1 report",-93.07,15.32,2016,"guatemala",12,11,"viernes","Pampa Honda, México"
"1058",2016-12-15 16:34:51,4.2,80,"4.7 km al sureste de Guanagazapa, Escuintla, Guatemala 23 informes",-90.62,14.19,2016,"guatemala",12,16,"jueves","Guanagazapa, Escuintla, Guatemala"
"1059",2016-12-14 09:40:52,4.1,10,"Océano Pacífico Norte, 161 km al sur de Ciudad de Guatemala, Municipio de Guatemala 3 informes",-90.95,13.26,2016,"guatemala",12,9,"miércoles","Ciudad de Guatemala"
"1060",2016-12-12 19:45:00,4.1,182,"0.7 km al este de La Pinada, La Grandeza, Estado de Chiapas, México ",-92.22,15.55,2016,"guatemala",12,19,"lunes","La Pinada, La Grandeza, Estado de Chiapas, México"
"1061",2016-11-29 09:02:11,4.1,60,"Océano Pacífico Norte, 25 km al suroeste de Puerto Madero, México ",-92.61,14.59,2016,"guatemala",11,9,"martes","Puerto Madero, México"
"1062",2016-11-26 20:43:50,4.1,72,"Océano Pacífico Norte, 29 km al suroeste de La Palma, México ",-93,14.97,2016,"guatemala",11,20,"sábado","La Palma, México"
"1063",2016-11-26 20:30:01,4.6,15,"3.2 km al suroeste de Morales, Departamento de Izabal, Guatemala ",-88.86,15.45,2016,"guatemala",11,20,"sábado","Morales, Departamento de Izabal, Guatemala"
"1064",2016-11-25 15:08:43,4.3,15,"7.9 km al noroeste de Punta Gorda, Toledo District, Belice 2 informes",-88.86,16.15,2016,"guatemala",11,15,"viernes","Punta Gorda, Toledo District, Belice"
"1065",2016-11-24 09:52:47,4.8,29,"Mar Caribe, 9.7 km al suroeste de Punta Gorda, Toledo District, Belice 4 informes",-88.85,16.02,2016,"guatemala",11,9,"jueves","Punta Gorda, Toledo District, Belice"
"1066",2016-11-18 00:23:49,4.6,57,"Océano Pacífico Norte, 41 km al sureste de San Jose, Guatemala ",-90.49,13.74,2016,"guatemala",11,0,"viernes","San Jose, Guatemala"
"1067",2016-11-10 02:56:00,4.1,115,"19 km al sur de Chiquimulilla, Santa Rosa, Guatemala 1 report",-90.38,13.91,2016,"guatemala",11,2,"jueves","Chiquimulilla, Santa Rosa, Guatemala"
"1068",2016-11-03 10:01:15,4.2,219,"San Martín Jilotepeque, Departamento de Chimaltenango, 10.3 km al suroeste de Joyabaj, Guatemala ",-90.86,14.92,2016,"guatemala",11,10,"jueves","Joyabaj, Guatemala"
"1069",2016-11-01 04:24:28,4.5,225,"3.2 km al suroeste de La Piedad, Chicomuselo, Estado de Chiapas, México ",-92.59,15.82,2016,"guatemala",11,4,"martes","La Piedad, Chicomuselo, Estado de Chiapas, México"
"1070",2016-11-01 04:01:36,4.6,29,"Benito Juárez, 0.4 km al noroeste de Simon Bolivar, México ",-92.26,14.63,2016,"guatemala",11,4,"martes","Simon Bolivar, México"
"1071",2016-10-30 13:43:29,4,72,"13 km al este de Nueva Concepcion, Nueva Concepción, Escuintla, Guatemala 4 informes",-91.19,14.16,2016,"guatemala",10,13,"domingo","Nueva Concepcion, Nueva Concepción, Escuintla, Guatemala"
"1072",2016-10-29 18:29:44,4.4,52,"Océano Pacífico Norte, 73 km al suroeste de Puerto Madero, México ",-93,14.37,2016,"guatemala",10,18,"sábado","Puerto Madero, México"
"1073",2016-10-29 10:27:32,4,112,"Tuxtla Chico, 5.2 km al sur de Tapachula, Estado de Chiapas, México ",-92.24,14.86,2016,"guatemala",10,10,"sábado","Tapachula, Estado de Chiapas, México"
"1074",2016-10-21 19:51:16,4.1,10,"Océano Pacífico Norte, 78 km al suroeste de Ocos, Guatemala ",-92.57,13.91,2016,"guatemala",10,19,"viernes","Ocos, Guatemala"
"1075",2016-10-20 15:13:14,4.3,16,"Océano Pacífico Norte, 76 km al suroeste de Ocos, Guatemala ",-92.64,13.98,2016,"guatemala",10,15,"jueves","Ocos, Guatemala"
"1076",2016-10-09 22:55:08,4.1,73,"Océano Pacífico Norte, 29 km al oeste de Puerto Madero, México ",-92.69,14.76,2016,"guatemala",10,22,"domingo","Puerto Madero, México"
"1077",2016-10-01 04:39:38,4.1,17,"Océano Pacífico Norte, 93 km al suroeste de El Sajio, México ",-92.92,14.02,2016,"guatemala",10,4,"sábado","El Sajio, México"
"1078",2016-09-30 12:34:48,4.6,15,"Océano Pacífico Norte, 137 km al suroeste de Tapachula, México ",-92.97,13.88,2016,"guatemala",9,12,"viernes","Tapachula, México"
"1079",2016-09-16 00:30:52,4.6,59,"Océano Pacífico Norte, 36 km al suroeste de La Libertad, El Salvador ",-89.5516,13.2518,2016,"guatemala",9,0,"viernes","La Libertad, El Salvador"
"1080",2016-09-09 22:36:21,4.8,97,"2.4 km al este de San José El Idolo, Suchitepeque, Guatemala 1 report",-91.4,14.45,2016,"guatemala",9,22,"viernes","San José El Idolo, Suchitepeque, Guatemala"
"1081",2016-09-09 01:16:42,4.5,105,"8.4 km al noroeste de El Palmar, Departamento de Quetzaltenango, Guatemala ",-91.61,14.72,2016,"guatemala",9,1,"viernes","El Palmar, Departamento de Quetzaltenango, Guatemala"
"1082",2016-09-04 06:14:46,4.6,188,"5 km al norte de San José Acatempa, Departamento de Jutiapa, Guatemala ",-90.13,14.31,2016,"guatemala",9,6,"domingo","San José Acatempa, Departamento de Jutiapa, Guatemala"
"1083",2016-08-31 16:09:51,4.5,46,"Océano Pacífico Norte, 78 km al suroeste de Puerto Madero, México ",-93.07,14.41,2016,"guatemala",8,16,"miércoles","Puerto Madero, México"
"1084",2016-08-31 04:46:46,4.4,110,"1.4 km al noroeste de Huixtla, Estado de Chiapas, México ",-92.47,15.15,2016,"guatemala",8,4,"miércoles","Huixtla, Estado de Chiapas, México"
"1085",2016-08-26 03:06:10,4.3,167,"San Ildefonso Ixtahuacan, 10.8 km al sur de San Pedro Necta, Guatemala ",-91.8,15.4,2016,"guatemala",8,3,"viernes","San Pedro Necta, Guatemala"
"1086",2016-08-20 13:59:18,4.2,104,"19 km al oeste de Puerto El Triunfo, Departamento de Usulutan, El Salvador ",-88.72,13.25,2016,"guatemala",8,13,"sábado","Puerto El Triunfo, Departamento de Usulutan, El Salvador"
"1087",2016-08-18 07:41:43,4.1,76,"Océano Pacífico Norte, 53 km al suroeste de La Gomera, Escuintla, Guatemala ",-91.28,13.66,2016,"guatemala",8,7,"jueves","La Gomera, Escuintla, Guatemala"
"1088",2016-08-14 05:13:03,4.2,25,"Océano Pacífico Norte, 37 km al sur de San Jose, Guatemala ",-90.92,13.61,2016,"guatemala",8,5,"domingo","San Jose, Guatemala"
"1089",2016-08-07 17:30:33,4.6,10,"Municipio de Barillas, 23 km al noreste de San Mateo Ixtatan, Guatemala ",-91.31,15.96,2016,"guatemala",8,17,"domingo","San Mateo Ixtatan, Guatemala"
"1090",2016-07-30 13:53:14,4.4,10,"2.1 km al suroeste de Candelaria de La Frontera, El Salvador ",-89.66,14.1,2016,"guatemala",7,13,"sábado","Candelaria de La Frontera, El Salvador"
"1091",2016-07-30 05:25:46,4.1,12,"3.8 km al sur de Candelaria de La Frontera, El Salvador ",-89.6436,14.0827,2016,"guatemala",7,5,"sábado","Candelaria de La Frontera, El Salvador"
"1092",2016-07-18 19:02:16,4.4,96,"La Democracia, 12 km al este de La Gomera, Escuintla, Guatemala ",-90.95,14.04,2016,"guatemala",7,19,"lunes","La Gomera, Escuintla, Guatemala"
