Fecha y Hora,Magnitud,Profundidad,Ubicacion,Longitud,Latitud,Año,Pais
7 Feb 2012 02:45:45 GMT,4.7,10 km,"Municipio de Livingston, 29 km al noreste de El Estor, Guatemala ",-89.211,15.766,2012,mexico
6 Feb 2012 10:30:26 GMT,4.5,8 km,"8.3 km al oeste de Cihuatlan, Estado de Jalisco, México ",-104.639,19.263,2012,mexico
5 Feb 2012 17:01:10 GMT,4.7,10 km,"Océano Pacífico Norte, 75 km al suroeste de Pinotepa, México ",-98.6,15.92,2012,mexico
5 Feb 2012 13:18:55 GMT,4.6,16 km,"Océano Pacífico Norte, 82 km al suroeste de Pinotepa, México ",-98.571,15.794,2012,mexico
2 Feb 2012 10:46:51 GMT,4.8,20 km,"1.2 km al sur de Santa María Cortijo, México ",-98.284,16.441,2012,mexico
31 Jan 2012 08:48:06 GMT,4.6,16 km,"Océano Pacífico Norte, 79 km al suroeste de Pinotepa, México ",-98.645,15.916,2012,mexico
30 Jan 2012 12:32:58 GMT,4.6,130 km,"Cantón Hermosillo, 0.7 km al sureste de Canton Hermosillo, México ",-92.29,15.07,2012,mexico
27 Jan 2012 04:19:51 GMT,4.4,10 km,"Golfo de California, 53 km al este de Mulegé, México ",-111.447,26.882,2012,mexico
26 Jan 2012 17:13:39 GMT,4.6,10 km,"Golfo de California, 136 km al noreste de San José del Cabo, México ",-108.793,23.952,2012,mexico
26 Jan 2012 13:25:31 GMT,4.7,13 km,"Guatemala, 39 km al sureste de Tenosique, Estado de Tabasco, México ",-91.132,17.254,2012,mexico
22 Jan 2012 00:39:51 GMT,4.8,5 km,"Estado de Oaxaca, 3.3 km al oeste de Santiago Tepextla, México ",-98.478,16.341,2012,mexico
21 Jan 2012 20:34:49 GMT,4.8,76 km,"Océano Pacífico Norte, 15 km al sur de Puerto Madero, México ",-92.44,14.59,2012,mexico
21 Jan 2012 19:53:46 GMT,4.4,16 km,"Pie del Cerro, 1.2 km al noroeste de Mariano Matamoros, México ",-98.145,16.207,2012,mexico
21 Jan 2012 19:46:47 GMT,4.4,15 km,"1.6 km al norte de Pie del Cerro, México ",-98.138,16.236,2012,mexico
18 Jan 2012 19:55:52 GMT,4.6,10 km,"Golfo de California, 15 km al oeste de Isla las Animas, México ",-113.07,28.714,2012,mexico
18 Jan 2012 19:09:57 GMT,4.9,16 km,"Las Flores, 49 km al noreste de San Luis, México ",-113.431,28.777,2012,mexico
15 Jan 2012 22:49:05 GMT,4.6,10 km,"29 km al noroeste de Villa Alberto Andrés Alvarado Aramburo, México ",-113.513,27.876,2012,mexico
13 Jan 2012 22:27:37 GMT,4.6,10 km,"Golfo de California, 23 km al oeste de Isla las Animas, México ",-113.146,28.723,2012,mexico
11 Jan 2012 22:27:50 GMT,4.8,10 km,"Golfo de California, 16 km al oeste de Isla las Animas, México ",-113.084,28.682,2012,mexico
7 Dec 2013 21:11:14 GMT,4.5,53 km,"Océano Pacífico Norte, 11 km al sureste de Salina Cruz, México ",-95.1392,16.0867,2013,mexico
5 Dec 2013 20:34:35 GMT,4.6,15 km,"Lázaro Cárdenas, 6.5 km al noroeste de Rancho Dolores, México 29 informes",-115.7752,31.4312,2013,mexico
1 Dec 2013 01:57:26 GMT,4.4,61 km,"Océano Pacífico Norte, 73 km al oeste de Tapachula, Estado de Chiapas, México ",-92.8913,14.6716,2013,mexico
26 Nov 2013 07:13:58 GMT,4.6,10.2 km,"Océano Pacífico Norte, 467 km al suroeste de Tepic, Estado de Nayarit, México 1 report",-108.9106,19.6459,2013,mexico
31 Oct 2013 14:53:27 GMT,4.5,10 km,"Océano Pacífico Norte, 438 km al suroeste de Tepic, Estado de Nayarit, México ",-108.45,19.41,2013,mexico
20 Oct 2013 22:50:57 GMT,4.4,17 km,"Océano Pacífico Norte, 12 km al suroeste de San Antonio, México ",-98.5393,16.2548,2013,mexico
7 Oct 2013 05:16:04 GMT,4.6,21 km,"Océano Pacífico Norte, 44 km al sur de Salina Cruz, Estado de Oaxaca, México ",-95.24,15.78,2013,mexico
3 Oct 2013 19:58:30 GMT,4.5,52 km,"El Olvido, 0.8 km al noroeste de La Bolsa, Petatlan, Estado de Guerrero, México 2 informes",-101.2658,17.7802,2013,mexico
11 Sep 2013 03:15:21 GMT,4.8,15 km,"Océano Pacífico Norte, 25 km al sur de Ixtapa Zihuatanejo, México 1 report",-101.58,17.42,2013,mexico
11 Sep 2013 02:04:10 GMT,4.4,55 km,"5.4 km al noreste de El Barrio, Petatlan, Estado de Guerrero, México 5 informes",-101.3139,17.6066,2013,mexico
7 Sep 2013 00:28:00 GMT,4.5,15 km,"El Naranjo, 5.6 km al sur de China, Estado de Nuevo León, México 1 report",-99.23,25.65,2013,mexico
21 Aug 2013 12:56:07 GMT,4.8,35 km,"Océano Pacífico Norte, 61 km al suroeste de Ocos, Guatemala ",-92.5655,14.0974,2013,mexico
21 Aug 2013 12:38:29 GMT,4.7,12 km,"29 km al sureste de Tela, Departamento de Atlantida, Honduras 1 report",-87.2764,15.585,2013,mexico
16 Aug 2013 06:35:19 GMT,4.8,87 km,"13 km al suroeste de Santa Lucia Cotzumalguapa, Guatemala ",-91.09,14.24,2013,mexico
15 Aug 2013 13:44:34 GMT,4.7,43 km,"Magdalena Tequisistlan, 3.2 km al norte de San Miguel Tenango, México 2 informes",-95.6055,16.294,2013,mexico
30 Jul 2013 19:31:10 GMT,4.4,36 km,"Océano Pacífico Norte, 57 km al suroeste de Ocos, Guatemala ",-92.5549,14.1367,2013,mexico
30 Jul 2013 17:27:45 GMT,4.5,102 km,"Santa Virginia, 5.1 km al norte de La Conquista, México 1 report",-93.4115,15.7103,2013,mexico
25 Dec 2014 06:45:42 GMT,4.4,10 km,"Golfo de California, 140 km al este de La Paz, México ",-108.95,24.41,2014,mexico
24 Dec 2014 22:53:22 GMT,4.6,47 km,"Tlayahualco, 12 km al sureste de Tulimán, México ",-99.16,17.97,2014,mexico
24 Dec 2014 17:27:25 GMT,4.4,85 km,"5.8 km al noroeste de La Palma, Ixtlan de Juarez, Estado de Oaxaca, México ",-96.23,17.64,2014,mexico
23 Dec 2014 17:36:37 GMT,4.5,10 km,"Océano Pacífico Norte, 131 km al sur de Tonala, Estado de Chiapas, México ",-94.04,14.94,2014,mexico
23 Dec 2014 10:01:06 GMT,4.6,148 km,"Elsy Herrerías de Castellanos, 0.9 km al noroeste de Jerusalén, México ",-94.03,16.99,2014,mexico
19 Dec 2014 16:05:21 GMT,4.8,124 km,"Castrejón, 3.2 km al noroeste de El Zapotal, México ",-94.8698,17.5078,2014,mexico
19 Dec 2014 16:05:20 GMT,4.4,40 km,"Océano Pacífico Norte, 70 km al suroeste de Brisas Barra de Suchiate, México ",-92.73,14.14,2014,mexico
18 Dec 2014 22:12:31 GMT,4.7,10 km,"Océano Pacífico Norte, 59 km al suroeste de Brisas Barra de Suchiate, México 1 report",-92.69,14.25,2014,mexico
18 Dec 2014 21:58:15 GMT,4.5,57 km,"Puerto Madero, 6.6 km al norte de Puerto Madero, México ",-92.42,14.78,2014,mexico
15 Dec 2014 04:57:45 GMT,4.4,51 km,"Océano Pacífico Norte, 65 km al suroeste de Tapachula, México ",-92.73,14.54,2014,mexico
10 Dec 2014 02:26:45 GMT,4.7,40 km,"Océano Pacífico Norte, 20 km al sureste de Champerico, Guatemala ",-91.84,14.13,2014,mexico
6 Dec 2014 14:25:00 GMT,4.4,10 km,"Océano Pacífico Norte, 461 km al sur de La Paz, México 1 report",-111.82,20.25,2014,mexico
3 Dec 2014 17:24:46 GMT,4.5,6 km,"Océano Pacífico Norte, 61 km al suroeste de Tapachula, México ",-92.74,14.62,2014,mexico
3 Dec 2014 05:47:07 GMT,4.6,5 km,"Océano Pacífico Norte, 384 km al oeste de Pto Vallarta, México ",-108.73,19.56,2014,mexico
2 Dec 2014 13:51:11 GMT,4.4,10 km,"1.8 km al sur de Jol-Ako, Tila, Estado de Chiapas, México 2 informes",-92.45,17.38,2014,mexico
27 Nov 2014 17:39:23 GMT,4.4,16 km,"Océano Pacífico Norte, 154 km al sureste de San José del Cabo, México ",-108.57,22.15,2014,mexico
27 Nov 2014 12:31:17 GMT,4.5,10 km,"10.4 km al oeste de Buenos Aires, México ",-102.38,18.05,2014,mexico
24 Nov 2014 12:39:26 GMT,4.7,29 km,"Océano Pacífico Norte, 79 km al suroeste de Tecoman, Estado de Colima, México 1 report",-104.23,18.29,2014,mexico
19 Nov 2014 11:50:26 GMT,4.6,13 km,"Océano Pacífico Norte, 58 km al sur de Puerto Escondido, México ",-97.2,15.36,2014,mexico
19 Nov 2014 11:39:50 GMT,4.5,16 km,"Océano Pacífico Norte, 75 km al suroeste de La Palma, México ",-93.38,14.75,2014,mexico
18 Nov 2014 08:27:48 GMT,4.6,25 km,"Océano Pacífico Norte, 79 km al suroeste de La Palma, México ",-93.39,14.71,2014,mexico
17 Nov 2014 14:34:43 GMT,4.4,28 km,"Océano Pacífico Norte, 29 km al suroeste de Acapulco, México ",-100.1,16.66,2014,mexico
17 Nov 2014 07:48:18 GMT,4.6,10 km,"Océano Pacífico Norte, 238 km al oeste de Manzanillo, México ",-106.56,18.68,2014,mexico
17 Nov 2014 07:28:21 GMT,4.8,10 km,"Océano Pacífico Norte, 232 km al oeste de Manzanillo, México ",-106.44,18.49,2014,mexico
13 Nov 2014 03:07:32 GMT,4.7,35 km,"Océano Pacífico Norte, 236 km al suroeste de Manzanillo, México ",-106.4,18.28,2014,mexico
31 Oct 2014 20:16:49 GMT,4.5,10 km,"Cadejé, 77 km al noroeste de Loreto, Estado de Baja California Sur, México ",-111.88,26.52,2014,mexico
25 Oct 2014 05:04:05 GMT,4.7,10 km,"Océano Pacífico Norte, 28 km al suroeste de Corralero, México ",-98.37,16.05,2014,mexico
15 Oct 2014 03:59:55 GMT,4.5,10 km,"Océano Pacífico Norte, 457 km al suroeste de Tepic, Estado de Nayarit, México ",-108.69,19.45,2014,mexico
13 Oct 2014 08:29:43 GMT,4.4,10 km,"Océano Pacífico Norte, 41 km al sur de Marquelia, Estado de Guerrero, México ",-98.9392,16.2349,2014,mexico
11 Oct 2014 16:46:02 GMT,4.6,73 km,"Océano Pacífico Norte, 8.1 km al noroeste de Puerto Madero, México 1 report",-92.49,14.75,2014,mexico
11 Oct 2014 07:42:19 GMT,4.6,95 km,"14 km al suroeste de Tapachula, Estado de Chiapas, México ",-92.33,14.8,2014,mexico
8 Oct 2014 09:24:28 GMT,4.6,32 km,"Magdalena Tequisistlan, 10.8 km al sur de San Miguel Tenango, México 3 informes",-95.6,16.17,2014,mexico
4 Oct 2014 19:16:36 GMT,4.7,10 km,"Océano Pacífico Norte, 130 km al sur de Tonala, Estado de Chiapas, México ",-94.11,14.97,2014,mexico
30 Sep 2014 10:34:47 GMT,4.9,78 km,"Océano Pacífico Norte, 9.2 km al noroeste de Puerto Madero, México ",-92.49,14.77,2014,mexico
20 Sep 2014 05:12:17 GMT,4.4,136 km,"La Pera, 48 km al sur de Minatitlan, Estado de Veracruz-Llave, México 4 informes",-94.65,17.58,2014,mexico
20 Sep 2014 04:13:00 GMT,4.6,61 km,"Océano Pacífico Norte, 29 km al suroeste de Puerto Madero, México ",-92.59,14.52,2014,mexico
20 Sep 2014 03:03:54 GMT,4.4,41 km,"Océano Pacífico Norte, 50 km al sur de Ocos, Guatemala ",-92.36,14.09,2014,mexico
16 Sep 2014 16:51:13 GMT,4.6,56 km,"Océano Pacífico Norte, 84 km al suroeste de La Esperanza (El Zapotal), México ",-93.61,14.83,2014,mexico
15 Sep 2014 22:01:13 GMT,4.8,45 km,"Océano Pacífico Norte, 82 km al suroeste de La Esperanza (El Zapotal), México ",-93.63,14.87,2014,mexico
15 Sep 2014 18:40:04 GMT,4.8,10 km,"Junco, 114 km al sur de San Felipe, México ",-114.61,30.02,2014,mexico
15 Sep 2014 18:27:20 GMT,4.5,5 km,"Golfo de California, 76 km al sureste de San Felipe, México ",-114.31,30.52,2014,mexico
15 Sep 2014 12:23:43 GMT,4.6,10 km,"Golfo de California, 1 km al sureste de San Felipe, México ",-114.33,30.24,2014,mexico
15 Sep 2014 06:50:09 GMT,4.4,10 km,"Golfo de California, 88 km al sureste de San Felipe, México ",-114.29,30.39,2014,mexico
13 Sep 2014 11:27:20 GMT,4.4,10 km,"Golfo de California, 81 km al sureste de San Felipe, México ",-114.19,30.56,2014,mexico
13 Sep 2014 02:55:54 GMT,4.4,10 km,"Golfo de California, 76 km al sureste de San Felipe, México ",-114.3,30.52,2014,mexico
13 Sep 2014 01:54:26 GMT,4.6,49 km,"Océano Pacífico Norte, 98 km al suroeste de El Carmen, México ",-93.58,14.69,2014,mexico
11 Sep 2014 05:12:29 GMT,4.9,34 km,"Océano Pacífico Norte, 152 km al suroeste de Huixtla, México ",-93.59,14.32,2014,mexico
8 Sep 2014 20:30:39 GMT,4.9,50 km,"Océano Pacífico Norte, 91 km al suroeste de Barra Zacapulco, México ",-93.51,14.64,2014,mexico
8 Sep 2014 18:49:24 GMT,4.8,20 km,"Océano Pacífico Norte, 144 km al oeste de Tapachula, México ",-93.54,14.53,2014,mexico
8 Sep 2014 13:42:09 GMT,4.7,10 km,"Océano Pacífico Norte, 458 km al suroeste de Tepic, Estado de Nayarit, México ",-108.7077,19.4611,2014,mexico
6 Sep 2014 18:18:10 GMT,4.7,15 km,"Suchitepeque, 15 km al este de Tiquisate, Escuintla, Guatemala ",-91.22,14.3,2014,mexico
28 Aug 2014 22:32:47 GMT,4.5,10 km,"Océano Pacífico Norte, 14 km al sur de Callejon de Romulo, México ",-98.34,16.15,2014,mexico
14 Aug 2014 19:52:13 GMT,4.8,18 km,"Océano Pacífico Norte, 7.3 km al suroeste de Papanoa, México ",-101.1,17.29,2014,mexico
13 Aug 2014 06:48:11 GMT,4.7,10 km,"Océano Pacífico Norte, 268 km al suroeste de Pto Vallarta, México ",-106.95,18.83,2014,mexico
11 Aug 2014 13:35:41 GMT,4.5,24 km,"Océano Pacífico Norte, 135 km al suroeste de Huixtla, México ",-93.57,14.57,2014,mexico
11 Aug 2014 01:09:39 GMT,4.7,40 km,"Océano Pacífico Norte, 98 km al suroeste de Villa Comaltitlan, México ",-93.222,14.5908,2014,mexico
10 Aug 2014 18:46:19 GMT,4.4,22 km,"Océano Pacífico Norte, 26 km al sureste de Champerico, Guatemala ",-91.76,14.11,2014,mexico
7 Aug 2014 10:45:11 GMT,4.4,70 km,"23 km al sur de Mazatenango, Suchitepeque, Guatemala 2 informes",-91.57,14.34,2014,mexico
4 Aug 2014 04:25:32 GMT,4.6,17 km,"Océano Pacífico Norte, 73 km al suroeste de Manuel Avila Camacho (Ponte Duro), México ",-93.92,15.24,2014,mexico
4 Aug 2014 00:21:53 GMT,4.4,10 km,"El Ciruelo, 0.7 km al oeste de El Conejo, México 4 informes",-98.23,16.29,2014,mexico
29 Jul 2014 03:33:01 GMT,4.5,10 km,"Océano Pacífico Norte, 82 km al suroeste de Huixtla, México ",-93.09,14.72,2014,mexico
23 Jul 2014 00:28:17 GMT,4.8,10 km,"Océano Pacífico Norte, 8.7 km al sureste de Callejon de Romulo, México 2 informes",-98.32,16.2,2014,mexico
22 Jul 2014 06:50:32 GMT,4.5,10 km,"Golfo de California, 71 km al suroeste de Guaymas, Estado de Sonora, México 2 informes",-111.56,27.67,2014,mexico
20 Jul 2014 09:23:32 GMT,4.5,47 km,"Océano Pacífico Norte, 84 km al sureste de Salina Cruz, México ",-94.54,15.76,2014,mexico
17 Jul 2014 12:21:26 GMT,4.4,68 km,"Océano Pacífico Norte, 24 km al sur de San Francisco del Mar Viejo, México 1 report",-94.72,16.03,2014,mexico
6 Jul 2014 10:15:52 GMT,4.5,46 km,"Los Pinos, 16 km al noroeste de Técpan de Galeana, Estado de Guerrero, México 3 informes",-100.7,17.35,2014,mexico
5 Jul 2014 09:54:09 GMT,4.5,87 km,"1 km al norte de Guadalupe, Mazatan, Estado de Chiapas, México 6 informes",-92.41,14.85,2014,mexico
30 Jun 2014 00:46:14 GMT,4.8,35 km,"Océano Pacífico Norte, 29 km al suroeste de San Nicolás, México ",-98.7104,16.2379,2014,mexico
29 Jun 2014 04:59:33 GMT,4.9,19 km,"Océano Pacífico Norte, 27 km al suroeste de Coyuca de Benitez, México ",-100.29,16.86,2014,mexico
25 Jun 2014 16:52:18 GMT,4.7,15 km,"Océano Pacífico Norte, 19 km al oeste de Acapulco, Estado de Guerrero, México ",-100.086,16.8443,2014,mexico
19 Jun 2014 00:08:31 GMT,4.6,10 km,"Golfo de California, 94 km al suroeste de Huatabampo, Estado de Sonora, México ",-110.11,26.09,2014,mexico
16 Jun 2014 10:04:31 GMT,4.7,10 km,"6.2 km al noreste de Atescatempa, Departamento de Jutiapa, Guatemala 1 report",-89.69,14.2,2014,mexico
15 Jun 2014 19:07:21 GMT,4.6,87 km,"Santa Cecilia, 2.2 km al suroeste de San José el Amate, México 1 report",-92.45,14.98,2014,mexico
13 Jun 2014 12:26:33 GMT,4.6,108 km,"1.6 km al noroeste de Villa Comaltitlan, Estado de Chiapas, México ",-92.59,15.22,2014,mexico
5 Jun 2014 09:45:01 GMT,4.9,24 km,"19 km al suroeste de Coatepeque, Departamento de Quetzaltenango, Guatemala ",-91.9952,14.5903,2014,mexico
19 May 2014 19:27:22 GMT,4.6,70 km,"El Encanto, 4 km al noreste de Puerto Madero, México ",-92.4,14.75,2014,mexico
13 May 2014 19:42:01 GMT,4.7,54 km,"La Ciénega, Estado de Colima, 5.8 km al sureste de Cihuatlan, México 5 informes",-104.54,19.19,2014,mexico
10 May 2014 13:55:23 GMT,4.7,10 km,"Océano Pacífico Norte, 350 km al sur de Cabo San Lucas, México ",-109.33,19.79,2014,mexico
8 May 2014 17:47:00 GMT,4.8,118 km,"Ricardo Flores Magón, 0.8 km al noroeste de Veinticuatro, México ",-94.82,17.3,2014,mexico
8 May 2014 17:26:02 GMT,4.5,2 km,"4.9 km al suroeste de Franklin, Condado de Greenlee County, Arizona, Estados Unidos 185 informes",-109.12,32.65,2014,mexico
8 May 2014 17:16:30 GMT,4.4,5 km,"Océano Pacífico Norte, 77 km al suroeste de Pinotepa, México ",-98.65,15.96,2014,mexico
7 May 2014 00:55:27 GMT,4.9,166 km,"Municipio de Patzun, 4.6 km al suroeste de Patzun, Guatemala ",-91.0533,14.6664,2014,mexico
3 May 2014 00:20:18 GMT,4.5,30 km,"Barranca de Marmolejo, 1 km al noreste de El Huicumo, México ",-102.16,18.1,2014,mexico
20 Apr 2014 12:40:35 GMT,4.6,10 km,"Cuilco, Departamento de Huehuetenango, 15 km al noreste de Tacana, Guatemala 1 report",-91.96,15.33,2014,mexico
19 Apr 2014 14:58:18 GMT,4.7,10 km,"Golfo de California, 69 km al suroeste de Higuera de Zaragoza, México ",-109.86,25.6,2014,mexico
18 Apr 2014 15:54:52 GMT,4.8,73 km,"Suchitepeque, 14 km al oeste de Santa Lucia Cotzumalguapa, Guatemala 8 informes",-91.15,14.36,2014,mexico
18 Apr 2014 15:21:43 GMT,4.5,16 km,"Océano Pacífico Norte, 19 km al suroeste de San Antonio, México ",-98.53,16.15,2014,mexico
18 Apr 2014 14:57:43 GMT,4.6,204 km,"6.9 km al este de San José Acatempa, Departamento de Jutiapa, Guatemala ",-90.0645,14.2768,2014,mexico
18 Apr 2014 14:54:00 GMT,4.5,94 km,"0.4 km al este de Los Horcones, México ",-101.3537,18.8583,2014,mexico
8 Apr 2014 09:08:17 GMT,4.4,12 km,"1.2 km al suroeste de San Sebastian Ixcapa, Estado de Oaxaca, México 7 informes",-98.1544,16.5405,2014,mexico
26 Mar 2014 04:42:28 GMT,4.6,128 km,"Ramos Millan, 84 km al norte de Heroica Ciudad de Juchitán de Zaragoza, México 20 informes",-94.9135,17.1865,2014,mexico
21 Mar 2014 17:50:12 GMT,4.9,167 km,"Nuevo Atoyac, 4 km al sur de Nuevo Atoyac, México ",-94.3974,17.6225,2014,mexico
21 Mar 2014 17:37:14 GMT,4.5,63 km,"3.5 km al noroeste de Ciudad Apaxtla de Castrejón, Estado de Guerrero, México 6 informes",-99.9519,18.1568,2014,mexico
15 Mar 2014 02:01:31 GMT,4.7,14 km,"Municipio de Chiantla, 17 km al sureste de Soloma, Guatemala 6 informes",-91.33,15.54,2014,mexico
5 Mar 2014 17:51:08 GMT,4.5,24 km,"San Francisco, 13 km al norte de San Pedro Huamelula, Estado de Oaxaca, México ",-95.65,16.14,2014,mexico
3 Mar 2014 20:39:22 GMT,4.4,7.8 km,"8 km al noreste de Técpan de Galeana, Estado de Guerrero, México ",-100.5626,17.2515,2014,mexico
3 Mar 2014 03:30:00 GMT,4.6,15 km,"Océano Pacífico Norte, 43 km al suroeste de Técpan de Galeana, México ",-100.94,16.97,2014,mexico
2 Mar 2014 22:30:45 GMT,4.8,20 km,"Océano Pacífico Norte, 23 km al suroeste de San Luis San Pedro, México ",-100.97,17.08,2014,mexico
2 Mar 2014 22:26:12 GMT,4.6,8 km,"Océano Pacífico Norte, 29 km al sur de San Luis San Pedro, México ",-100.93,17.01,2014,mexico
14 Feb 2014 02:12:57 GMT,4.5,10 km,"Océano Pacífico Norte, 16 km al sur de San Luis San Pedro, México ",-100.86,17.12,2014,mexico
10 Feb 2014 04:09:55 GMT,4.6,23 km,"El Papayo, 4.4 km al suroeste de El Papayo, México 1 report",-100.28,17.01,2014,mexico
4 Feb 2014 03:03:51 GMT,4.4,31 km,"Mar Caribe, 21 km al noroeste de Choloma, Cortes, Honduras ",-88.11,15.72,2014,mexico
26 Jan 2014 23:00:59 GMT,4.4,31 km,"0.9 km al noroeste de San Antonio, San Lorenzo, Estado de Oaxaca, México ",-97.8884,16.4283,2014,mexico
22 Jan 2014 17:13:17 GMT,4.5,142 km,"4.5 km al sureste de Cal y Mayor, México ",-93.99,16.93,2014,mexico
20 Jan 2014 08:38:41 GMT,4.6,151 km,"Colombia, 2.2 km al norte de Rodolfo Sánchez Taboada, México 1 report",-94.4695,17.5575,2014,mexico
2 Jan 2014 23:53:59 GMT,4.5,191 km,"San Vicente Pacaya, 7.6 km al sureste de Palin, Palín, Escuintla, Guatemala ",-90.6647,14.3427,2014,mexico
2 Jan 2014 15:19:45 GMT,4.8,61 km,"Océano Pacífico Norte, 72 km al oeste de Puerto Madero, México ",-93.0468,14.487,2014,mexico
30 Dec 2015 03:25:37 GMT,4.9,112 km,"2.6 km al suroeste de La Democracia, Escuintla, Guatemala 13 informes",-90.97,14.22,2015,mexico
29 Dec 2015 14:03:33 GMT,4.4,20 km,"4.9 km al sureste de San Pedro Pochutla, Estado de Oaxaca, México ",-96.44,15.71,2015,mexico
26 Dec 2015 16:03:31 GMT,4.7,16 km,"Golfo de California, 127 km al noreste de La Paz, México ",-109.32,24.85,2015,mexico
21 Dec 2015 03:01:29 GMT,4.6,152 km,"5.3 km al norte de Cahuapan (Anexo Niños Héroes), México ",-94.56,17.5,2015,mexico
20 Dec 2015 16:31:53 GMT,4.6,89 km,"Océano Pacífico Norte, 12 km al suroeste de Manuel Avila Camacho (Ponte Duro), México ",-93.68,15.75,2015,mexico
19 Dec 2015 15:15:46 GMT,4.5,86 km,"Océano Pacífico Norte, 14 km al oeste de Manuel Avila Camacho (Ponte Duro), México ",-93.71,15.77,2015,mexico
19 Dec 2015 05:04:26 GMT,4.4,85 km,"Océano Pacífico Norte, 23 km al suroeste de Manuel Avila Camacho (Ponte Duro), México ",-93.71,15.64,2015,mexico
18 Dec 2015 21:25:58 GMT,4.4,89 km,"Océano Pacífico Norte, 54 km al sur de Tonala, Estado de Chiapas, México ",-93.82,15.61,2015,mexico
18 Dec 2015 12:12:51 GMT,4.4,50 km,"Océano Pacífico Norte, 46 km al suroeste de Ocos, Guatemala ",-92.42,14.16,2015,mexico
15 Dec 2015 16:09:23 GMT,4.4,10 km,"Huaxtla, 1.7 km al este de Huaxtla, Zapopan, Estado de Jalisco, México 23 informes",-103.37,20.94,2015,mexico
13 Dec 2015 16:44:31 GMT,4.5,113 km,"2.8 km al noreste de Loma Santa Cruz, México ",-95.31,17.01,2015,mexico
12 Dec 2015 11:34:38 GMT,4.5,45 km,"Santa Catarina Coatlán, 9.6 km al norte de San Pedro Coatlán, México ",-96.77,16.31,2015,mexico
11 Dec 2015 14:54:48 GMT,4.4,20 km,"Océano Pacífico Norte, 59 km al oeste de Ciudad Lázaro Cárdenas, México ",-102.78,17.97,2015,mexico
11 Dec 2015 14:49:25 GMT,4.8,25 km,"27 km al oeste de Arteaga, Estado de Michoacán de Ocampo, México 1 report",-102.54,18.29,2015,mexico
8 Dec 2015 13:59:17 GMT,4.4,72 km,"1.5 km al noreste de Nueva Concepcion, Nueva Concepción, Escuintla, Guatemala ",-91.29,14.21,2015,mexico
7 Dec 2015 22:53:35 GMT,4.5,98 km,"Masagua, 6.6 km al suroeste de Escuintla, Guatemala 8 informes",-90.83,14.26,2015,mexico
7 Dec 2015 09:44:07 GMT,4.4,45 km,"Río Encajonado, 2.5 km al sur de Rio Encajonado, México ",-98.32,17.02,2015,mexico
6 Dec 2015 02:52:31 GMT,4.4,222 km,"Unión Buenavista, 6.4 km al sur de Acala, Estado de Chiapas, México ",-92.79,16.5,2015,mexico
3 Dec 2015 11:41:33 GMT,4.6,180 km,"5.8 km al sur de La Ventosa, México ",-93.37,16.71,2015,mexico
28 Nov 2015 18:20:19 GMT,4.7,69 km,"km al noreste de San Antonio Arrazola, México 2 informes",-96.79,17.04,2015,mexico
25 Nov 2015 10:23:04 GMT,4.4,83 km,"12 km al suroeste de Santa Lucia Cotzumalguapa, Guatemala 6 informes",-91.12,14.29,2015,mexico
24 Nov 2015 07:52:46 GMT,4.9,164 km,"5.3 km al noroeste de Zapotitlan, Departamento de Jutiapa, Guatemala ",-89.87,14.16,2015,mexico
23 Nov 2015 20:41:22 GMT,4.4,37 km,"Pascala del Oro, 3.1 km al sur de Metlapilapa, México 19 informes",-98.84,17.06,2015,mexico
22 Nov 2015 08:11:18 GMT,4.7,69 km,"Santa María Albarradas, 0.5 km al norte de Santa Maria Albarradas, México 18 informes",-96.19,16.97,2015,mexico
17 Nov 2015 11:39:42 GMT,4.7,83 km,"Santa Lucrecia del Valle, 6.2 km al noreste de Puerto Madero, México ",-92.38,14.76,2015,mexico
6 Nov 2015 20:14:09 GMT,4.4,97 km,"1.2 km al suroeste de Lagunas (Laguneras), México 2 informes",-95.52,16.79,2015,mexico
6 Nov 2015 19:54:48 GMT,4.5,10 km,"Océano Pacífico Norte, 56 km al sur de Salina Cruz, Estado de Oaxaca, México ",-95.03,15.7,2015,mexico
5 Nov 2015 09:36:40 GMT,4.5,118 km,"Guivisía, 19 km al noreste de Matías Romero Avendaño, México ",-94.88,16.95,2015,mexico
28 Oct 2015 18:20:51 GMT,4.5,5 km,"Océano Pacífico Norte, 69 km al sur de Paredon, México ",-94.04,15.45,2015,mexico
27 Oct 2015 22:25:07 GMT,4.5,35 km,"San Felipe Atotonilco, 2.5 km al oeste de Llano Chapultepec, México ",-98.05,16.73,2015,mexico
25 Oct 2015 14:47:52 GMT,4.5,40 km,"6 km al norte de Tres Palos, México 4 informes",-101.64,18.26,2015,mexico
20 Oct 2015 09:37:36 GMT,4.6,5 km,"Océano Pacífico Norte, 405 km al sur de Ciudad de México ",-99.4,15.8,2015,mexico
18 Oct 2015 10:15:17 GMT,4.6,138 km,"Uxpanapa, Estado de Veracruz-Llave, 18 km al suroeste de San Francisco la Paz, México ",-94.27,17.01,2015,mexico
15 Oct 2015 07:13:25 GMT,4.4,193 km,"0.6 km al noreste de San Ricardo, Jiquipilas, Estado de Chiapas, México ",-93.57,16.66,2015,mexico
15 Oct 2015 02:53:59 GMT,4.5,72 km,"Océano Pacífico Norte, 20 km al oeste de Puerto Madero, México ",-92.6,14.67,2015,mexico
